CustomerID,AccountNumber,CustomerType,SalesTerritoryGroup,SalesTerritory,AddressLine1,City,PostalCode
28337,AW00028337,I,North America,Northwest,6481 Hastings Drive,Oregon City,97045
28338,AW00028338,I,Pacific,Australia,7122 Athene Dr.,Rhodes,2138
28339,AW00028339,I,North America,Northwest,7031 Horseshoe Circle,Walla Walla,99362
28340,AW00028340,I,North America,Southwest,3878 Mt. Hood Circle,Santa Cruz,95062
28341,AW00028341,I,North America,Canada,8296 Glen Court,Vancouver,V7L 4J4
28342,AW00028342,I,North America,Canada,3451 Meier Road,Haney,V2W 1W2
28343,AW00028343,I,North America,Northwest,3377 Coach Place,Redmond,98052
28344,AW00028344,I,North America,Southwest,7396 Maine Dr.,Beverly Hills,90210
28345,AW00028345,I,North America,Southwest,8245 Highland Dr.,Concord,94519
28346,AW00028346,I,North America,Canada,2665 Escobar,Victoria,V8V
28347,AW00028347,I,North America,Northwest,3358 Thornhill Place,Bellingham,98225
28348,AW00028348,I,Pacific,Australia,5596 Fall Creek,North Sydney,2055
28349,AW00028349,I,Pacific,Australia,2481 Scramble Rd.,Seaford,3198
28350,AW00028350,I,Pacific,Australia,3769 Marti Marie Drive,Warrnambool,3280
28351,AW00028351,I,Pacific,Australia,1258 Yeoman Dr,Seaford,3198
28352,AW00028352,I,Pacific,Australia,9212 Springer Court,Coffs Harbour,2450
28353,AW00028353,I,Pacific,Australia,3862 Citrus Avenue,East Brisbane,4169
28354,AW00028354,I,North America,Canada,1936 Bayberry Drive,Haney,V2W 1W2
28355,AW00028355,I,North America,Southwest,2101 Costanza Dr.,Woodland Hills,91364
28356,AW00028356,I,North America,Southwest,3664 Ravenwood,La Jolla,92806
28357,AW00028357,I,North America,Canada,3529 Sweetwater Drive,Oak Bay,V8P
28358,AW00028358,I,North America,Southwest,4885 Strawberry Court,Burlingame,94010
28359,AW00028359,I,North America,Canada,8703 Market Place,Sooke,V0
28360,AW00028360,I,North America,Southwest,8232 Roanwood Way,Newport Beach,92625
28361,AW00028361,I,North America,Northwest,2081 St. Andrews Way,Kirkland,98033
28362,AW00028362,I,North America,Southwest,3823 Birch Bark Dr,Novato,94947
28363,AW00028363,I,North America,Canada,3682 MacArthur Avenue,Shawnee,V9B 2C3
28364,AW00028364,I,Europe,France,"343, rue de Cambrai",Paris,75010
28365,AW00028365,I,Europe,United Kingdom,8370 Acardia Pl.,London,E17 6JF
28366,AW00028366,I,Europe,United Kingdom,9099 Warmcastle Ct.,Cheltenham,GL50
28367,AW00028367,I,Europe,United Kingdom,692 Brook Way,Bury,PE17
28368,AW00028368,I,Europe,France,"6109bis, boulevard Saint Germain",Roubaix,59100
28369,AW00028369,I,Europe,Germany,Wallstr 834,Berlin,14129
28370,AW00028370,I,Europe,United Kingdom,6189 Stonewood Ct.,London,W10 6BL
28371,AW00028371,I,Europe,United Kingdom,8858 V. Street,London,W1Y 3RA
28372,AW00028372,I,Europe,United Kingdom,67 Flamingo Drive,Esher-Molesey,EM15
28373,AW00028373,I,Europe,France,"6, avenue des Laurentides",Paris,75007
28374,AW00028374,I,Europe,Germany,Wolfgangstraße 48,Hamburg,20354
28375,AW00028375,I,Europe,United Kingdom,9121 Pinnacle Drive,London,SE1 8HL
28376,AW00028376,I,Europe,Germany,Lieblingsweg 4,Saarlouis,66740
28377,AW00028377,I,Europe,United Kingdom,3857 Westchester Pl.,Cambridge,CB4 4BZ
28378,AW00028378,I,Europe,France,"2, place de Brazaville",Drancy,93700
28379,AW00028379,I,Europe,France,"99, rue de l'Espace De Schengen",Colomiers,31770
28380,AW00028380,I,Europe,France,"11, rue du Puits Dixme",Orly,94310
28381,AW00028381,I,Europe,Germany,Marketplatz 5793,Berlin,14129
28382,AW00028382,I,Europe,Germany,Pflugstr 99,Kiel,24044
28383,AW00028383,I,Europe,Germany,Buergermeister-ulrich-str 7500,Hamburg,20354
28384,AW00028384,I,Europe,France,"10, rue de la Comédie",Lille,59000
28385,AW00028385,I,Europe,France,"33, allée des Princes",Paris,75013
28386,AW00028386,I,Europe,United Kingdom,5174 Ham Court,London,SW6 SBY
28387,AW00028387,I,Europe,United Kingdom,1739 Breaker Dr.,Stoke-on-Trent,AS23
28388,AW00028388,I,Europe,Germany,Auf dem Ufer 664,Stuttgart,70452
28389,AW00028389,I,Europe,France,"14, avenue du Port",Pantin,93500
28390,AW00028390,I,Europe,France,"180, boulevard Beau Marchais",Colombes,92700
28391,AW00028391,I,Europe,France,"882, rue Villedo",Paris,75002
28392,AW00028392,I,Europe,United Kingdom,9302 Steven Circle,Gateshead,GA10
28393,AW00028393,I,Europe,France,"802, avenue du Port",Courbevoie,92400
28394,AW00028394,I,Europe,France,"4244, rue Surcouf",Morangis,91420
28395,AW00028395,I,Europe,France,"11, rue de Cambrai",Orly,94310
28396,AW00028396,I,Europe,Germany,3229 Mark Twain Dr.,Hamburg,22001
28397,AW00028397,I,Europe,United Kingdom,6149 Everett Court,Newcastle upon Tyne,NT20
28398,AW00028398,I,Europe,France,"99, rue du Départ",Paris La Defense,92081
28399,AW00028399,I,Europe,United Kingdom,6628 Ranch Drive,London,SW6 SBY
28400,AW00028400,I,Europe,Germany,Winterfeldtstr 3539,Berlin,14197
28401,AW00028401,I,Europe,France,"161, rue de Cambrai",Dunkerque,59140
28402,AW00028402,I,Europe,France,"1090, quai de Grenelle",Paris,75012
28403,AW00028403,I,Europe,United Kingdom,6171 Kinross Drive,London,SW1P 2NU
28404,AW00028404,I,Europe,Germany,Königstr 38,Braunschweig,38001
28405,AW00028405,I,Europe,Germany,Königstr 282,Grevenbroich,41485
28406,AW00028406,I,Europe,France,"288, rue de Linois",Les Ulis,91940
28407,AW00028407,I,Europe,France,"2626, avenue de l´Europe",Villeneuve-d'Ascq,59491
28408,AW00028408,I,Europe,United Kingdom,8251 Vista Del Sol,Berks,SL4 1RH
28409,AW00028409,I,Europe,Germany,Rykestr 8105,Berlin,14197
28410,AW00028410,I,Europe,United Kingdom,466 Ranch Road,Bracknell,RG12 8TB
28411,AW00028411,I,Europe,United Kingdom,1692 Detroit Ave,London,EC1R 0DU
28412,AW00028412,I,Europe,France,"400, rue de la Comédie",Saint Germain en Laye,78100
28413,AW00028413,I,Europe,United Kingdom,7025 Eastgate Avenue,Gateshead,GA10
28414,AW00028414,I,Europe,France,"560, rue des Bouchers",Metz,57000
28415,AW00028415,I,Europe,United Kingdom,7706 Red Maple Ct,Bury,PE17
28416,AW00028416,I,Europe,United Kingdom,7706 Red Maple Ct,Wokingham,RG41 1QW
28417,AW00028417,I,Europe,United Kingdom,6625 First Ave.,Bury,PE17
28418,AW00028418,I,Europe,France,"52, rue Mazagran",Paris,75017
28419,AW00028419,I,Europe,France,"811, rue de Longchamp",Les Ulis,91940
28420,AW00028420,I,Europe,France,"470, rue de Linois",Saint-Denis,93400
28421,AW00028421,I,Europe,Germany,Zur Lindung 40,Hof,95010
28422,AW00028422,I,Europe,France,"244, rue de Bas Marin",Pantin,93500
28423,AW00028423,I,Europe,Germany,Charlottenstr 39818,Duesseldorf,40434
28424,AW00028424,I,Europe,United Kingdom,4657 Price Lane,Bracknell,RG12 8TB
28425,AW00028425,I,Europe,United Kingdom,4478 W Lake Drive,Kirkby,KB9
28426,AW00028426,I,Europe,United Kingdom,3713 Rollingwood Dr.,London,EC1R 0DU
28427,AW00028427,I,Europe,United Kingdom,1979 Driving Drive,London,SE1 8HL
28428,AW00028428,I,Europe,United Kingdom,620 Woodside Ct.,Milton Keynes,MK8 8DF
28429,AW00028429,I,Europe,France,"6861, rue Villedo",Lille,59000
28430,AW00028430,I,Europe,Germany,Marienplatz 56565,Münster,48001
28431,AW00028431,I,Europe,France,"7, rue de la Centenaire",Lille,59000
28432,AW00028432,I,Europe,Germany,Am Gallberg 2482,Hamburg,20354
28433,AW00028433,I,Europe,France,"35, avenue des Laurentides",Paris,75019
28434,AW00028434,I,Europe,Germany,Conesweg 80,Essen,45001
28435,AW00028435,I,Europe,Germany,Alderweg 37,Poing,66041
28436,AW00028436,I,Europe,United Kingdom,8168 Lorie Lane,London,SE1 8HL
28437,AW00028437,I,Europe,United Kingdom,4911 Peachwillow Lane,Milton Keynes,MK8 8DF
28438,AW00028438,I,Europe,United Kingdom,277 South Royal Links,Warrington,WA1
28439,AW00028439,I,Europe,United Kingdom,3618 Galveston Ct,Oxford,OX1
28440,AW00028440,I,Europe,France,"9, rue Philibert-Delorme",Lille,59000
28441,AW00028441,I,Europe,France,"754, rue de Bas Marin",Villeneuve-d'Ascq,59491
28442,AW00028442,I,Europe,France,"11, rue du Puits Dixme",Colombes,92700
28443,AW00028443,I,Europe,France,"101, avenue des Champs-Elysées",Colombes,92700
28444,AW00028444,I,Europe,France,"2, rue Pierre-Demoulin",Versailles,78000
28445,AW00028445,I,Europe,Germany,Bundesallee 5511,Bonn,53131
28446,AW00028446,I,Europe,United Kingdom,7986 Southdale,West Sussex,RH15 9UD
28447,AW00028447,I,Europe,France,"854, boulevard Tremblay",Drancy,93700
28448,AW00028448,I,Europe,United Kingdom,5057 Fillet Ave.,Gateshead,GA10
28449,AW00028449,I,Europe,France,"4811, rue des Ecoles",Morangis,91420
28450,AW00028450,I,Europe,Germany,Kappellweg 675,Paderborn,33098
28451,AW00028451,I,Europe,United Kingdom,2986 Cleveland Avenue,Gloucestershire,GL7 1RY
28452,AW00028452,I,Europe,France,"3666, rue des Bouchers",Saint-Denis,93400
28453,AW00028453,I,Europe,Germany,Lieblingsweg 345,Bottrop,46236
28454,AW00028454,I,Europe,Germany,Erlenweg 9194,Erlangen,91054
28455,AW00028455,I,Europe,Germany,Zollstr 68,Darmstadt,64283
28456,AW00028456,I,Europe,France,"20, boulevard d´Albi",Orleans,45000
28457,AW00028457,I,Europe,France,"703, boulevard du Montparnasse",Bobigny,93000
28458,AW00028458,I,Europe,France,"37, place de Fontenoy",Lieusaint,77127
28459,AW00028459,I,Europe,United Kingdom,3890 El Camino Drive,Berks,SL4 1RH
28460,AW00028460,I,Europe,France,"75, avenue de la Gare",Dunkerque,59140
28461,AW00028461,I,Europe,Germany,Hauptstr 6039,Dresden,01071
28462,AW00028462,I,Europe,France,"2, avenue des Laurentides",Drancy,93700
28463,AW00028463,I,Europe,United Kingdom,5843 Westwood Court,Reading,RG7 5H7
28464,AW00028464,I,Europe,France,"144, avenue Foch",Paris,75003
28465,AW00028465,I,Europe,Germany,Herzogstr 32098,Bonn,53001
28466,AW00028466,I,Europe,France,"600, route de Marseille",Roncq,59223
28467,AW00028467,I,Europe,Germany,Hans-Rosenthal-Platz 42111,Hamburg,20354
28468,AW00028468,I,Europe,United Kingdom,3526 Dover Way,Lancaster,LA1 1LN
28469,AW00028469,I,Europe,United Kingdom,5860 Rock Creek Pl.,York,YO15
28470,AW00028470,I,Europe,France,"8181, rue des Grands Champs",Orly,94310
28471,AW00028471,I,Europe,France,"11, rue de l'Espace De Schengen",Roncq,59223
28472,AW00028472,I,Europe,Germany,Postenweg 3138,Darmstadt,64283
28473,AW00028473,I,Europe,United Kingdom,4712 Brook Way,Newcastle upon Tyne,NT20
28474,AW00028474,I,Europe,United Kingdom,8934 Roundtree Court,High Wycombe,HP10 9QY
28475,AW00028475,I,Europe,France,"112, rue Marbeuf",Dunkerque,59140
28476,AW00028476,I,Europe,France,"15, rue de Cambrai",Paris,75008
28477,AW00028477,I,Europe,United Kingdom,3004 Carob Way,London,SW8 1XD
28478,AW00028478,I,Europe,France,"8, rue des Berges",Lille,59000
28479,AW00028479,I,Pacific,Australia,1306 Longbrood Way,North Sydney,2055
28480,AW00028480,I,Pacific,Australia,4304 Hieber Drive,Lavender Bay,2060
28481,AW00028481,I,Pacific,Australia,3451 Meier Road,Springwood,2777
28482,AW00028482,I,Pacific,Australia,71 Flora Ave,Brisbane,4000
28483,AW00028483,I,Pacific,Australia,7480 Violet Ct,Perth,6006
28484,AW00028484,I,Pacific,Australia,9930 Clinton Dr,Townsville,4810
28485,AW00028485,I,Pacific,Australia,8581 Paris Lane,Cloverdale,6105
28486,AW00028486,I,Pacific,Australia,7551 Black Walnut Ct.,Sunbury,3429
28487,AW00028487,I,Pacific,Australia,3391 Paso Del Rio Court,Silverwater,2264
28488,AW00028488,I,Pacific,Australia,8158 Tweed Lane,Melbourne,3000
28489,AW00028489,I,Europe,Germany,Krönerweg 6,Saarbrücken,66001
28490,AW00028490,I,Europe,Germany,Potsdamer Straße 1929,Ingolstadt,85049
28491,AW00028491,I,Europe,France,"4119, rue Léo Delibes",Paris,75017
28492,AW00028492,I,Europe,France,"5, rue Malar",Villeneuve-d'Ascq,59491
28493,AW00028493,I,Europe,Germany,Lieblingsweg 2123,Hamburg,20354
28494,AW00028494,I,Europe,Germany,Holzstr 4222,Ingolstadt,85049
28495,AW00028495,I,Europe,France,"67, cours Mirabeau",Drancy,93700
28496,AW00028496,I,Europe,France,"29, rue Jean Mermoz",Metz,57000
28497,AW00028497,I,Europe,Germany,Roßstr 6642,Saarbrücken,66001
28498,AW00028498,I,Europe,France,"802, rue Henri Gagnon",Verrieres Le Buisson,91370
28499,AW00028499,I,Europe,Germany,Pappelallee 619,Berlin,14111
28500,AW00028500,I,Europe,Germany,Heidestieg Straße 8664,Berlin,14197
28501,AW00028501,I,Europe,Germany,Rykestr 85,Bonn,53001
28502,AW00028502,I,Europe,Germany,Am Gallberg 686,Dresden,01071
28503,AW00028503,I,Europe,United Kingdom,5591 Garcia Ranch Road,Milton Keynes,MK8 8ZD
28504,AW00028504,I,Europe,France,"41, rue Henri Gagnon",Paris,75007
28505,AW00028505,I,Europe,Germany,Viktoria-Luise-Platz 42,Grevenbroich,41485
28506,AW00028506,I,Europe,France,"14, allée des Princes",Les Ulis,91940
28507,AW00028507,I,Europe,Germany,Hellweg 4924,Hannover,30601
28508,AW00028508,I,Europe,United Kingdom,8379 Surf View Drive,Peterborough,PB12
28509,AW00028509,I,Europe,Germany,Dunckerstr 8351,Dresden,01071
28510,AW00028510,I,Europe,France,"3539, rue des Grands Champs",Saint Germain en Laye,78100
28511,AW00028511,I,Europe,United Kingdom,2696 Estudillo St.,Gateshead,GA10
28512,AW00028512,I,Europe,France,"6, rue des Vendangeurs",Paris,75010
28513,AW00028513,I,Europe,Germany,Kulmer Straße 2242,Frankfurt,60323
28514,AW00028514,I,Europe,France,"109, avenue des Ternes",Les Ulis,91940
28515,AW00028515,I,Europe,United Kingdom,5051 Teakwood Dr,London,C2H 7AU
28516,AW00028516,I,Europe,United Kingdom,7262 Pepperidge Way,London,SW8 1XD
28517,AW00028517,I,Europe,United Kingdom,2942 Marina Road,Lancaster,LA1 1LN
28518,AW00028518,I,Europe,Germany,Zur Lindung 2,Frankfurt am Main,60075
28519,AW00028519,I,Europe,France,"6612, rue Surcouf",Colombes,92700
28520,AW00028520,I,Europe,France,"4, route de Marseille",Lieusaint,77127
28521,AW00028521,I,Europe,Germany,Haberstr 77,Duesseldorf,40434
28522,AW00028522,I,Europe,Germany,Lieblingsweg 234,Sulzbach Taunus,66272
28523,AW00028523,I,Europe,United Kingdom,8754 Second Ave.,Cheltenham,GL50
28524,AW00028524,I,Europe,United Kingdom,1277 Juniper Drive,London,W1X3SE
28525,AW00028525,I,Europe,United Kingdom,1403 McMillan Ave.,Lancaster,LA1 1LN
28526,AW00028526,I,Europe,United Kingdom,6550 Mallard Dr,Newcastle upon Tyne,NT20
28527,AW00028527,I,Europe,United Kingdom,9592 Adelia Court,West Sussex,RH15 9UD
28528,AW00028528,I,Europe,Germany,Residenz Straße 46,Duesseldorf,40605
28529,AW00028529,I,Europe,France,"119, rue Faubourg St Antoine",Orleans,45000
28530,AW00028530,I,Europe,United Kingdom,42 Mayda Way,York,YO15
28531,AW00028531,I,Europe,Germany,Marketplatz 4664,Saarlouis,66740
28532,AW00028532,I,Europe,France,"4757, rue Saint-Lazare",Paris,75008
28533,AW00028533,I,Pacific,Australia,2221 Teak Court,Springwood,2777
28534,AW00028534,I,Pacific,Australia,1142 Firestone Dr.,Melton,3337
28535,AW00028535,I,Pacific,Australia,1513 Deercreek Ln.,Geelong,3220
28536,AW00028536,I,Pacific,Australia,6097 Mt. McKinley Ct.,Bendigo,3550
28537,AW00028537,I,Pacific,Australia,4631 Candlestick Drive,Brisbane,4000
28538,AW00028538,I,Europe,Germany,Moritzstr 400,Frankfurt am Main,60082
28539,AW00028539,I,Europe,France,"82, avenue des Ternes",Lille,59000
28540,AW00028540,I,Europe,France,"50, avenue de Villiers",Courbevoie,92400
28541,AW00028541,I,Europe,France,"22, avenue du Président-Kennedy",Saint Germain en Laye,78100
28542,AW00028542,I,Europe,France,"3869, rue Villedo",Orly,94310
28543,AW00028543,I,Europe,Germany,Postfach 55 00 00,München,80074
28544,AW00028544,I,Europe,Germany,Parkstr 4246,Salzgitter,38231
28545,AW00028545,I,Europe,France,"88, avenue de l´ Union Centrale",Verrieres Le Buisson,91370
28546,AW00028546,I,Europe,France,"38, route de Marseille",Bobigny,93000
28547,AW00028547,I,Europe,France,"976, quai de Grenelle",Paris,75016
28548,AW00028548,I,Europe,Germany,Wertheimer Straße 899,Hamburg,20354
28549,AW00028549,I,Europe,United Kingdom,2575 Garcia,Warrington,WA3 7BH
28550,AW00028550,I,Europe,France,"8040, rue de la Centenaire",Colomiers,31770
28551,AW00028551,I,Europe,France,"34, avenue des Laurentides",Dunkerque,59140
28552,AW00028552,I,Europe,United Kingdom,8764 Mt. Pisgah,Reading,RG7 5H7
28553,AW00028553,I,Europe,France,"77, rue du Puits Dixme",Saint Ouen,17490
28554,AW00028554,I,Europe,Germany,Kalkweg 4,Bottrop,46236
28555,AW00028555,I,Europe,Germany,Reiherweg 5345,Paderborn,33041
28556,AW00028556,I,Europe,Germany,Wallstr 244,Solingen,42651
28557,AW00028557,I,Europe,United Kingdom,5438 Sharon Place,Kirkby,KB9
28558,AW00028558,I,Europe,Germany,Im Himmelsweg 26,Solingen,42651
28559,AW00028559,I,Europe,France,"6, boulevard Tremblay",Tremblay-en-France,93290
28560,AW00028560,I,Europe,France,"28, rue Henri Gagnon",Croix,59170
28561,AW00028561,I,Europe,United Kingdom,3804 Dayton Court,Warrington,WA1
28562,AW00028562,I,Europe,France,"142, rue de Bas Marin",Roissy en Brie,77680
28563,AW00028563,I,Europe,Germany,Kalkweg 3544,Berlin,12311
28564,AW00028564,I,Europe,Germany,Postfach 22 99 99,Frankfurt,60323
28565,AW00028565,I,Europe,Germany,Werftstr 54,Darmstadt,64283
28566,AW00028566,I,Europe,Germany,Pflugstr 8525,Hannover,30601
28567,AW00028567,I,Europe,France,"834, rue Mazagran",Saint-Denis,93400
28568,AW00028568,I,Europe,Germany,Buergermeister-ulrich-str 4111,Saarlouis,66740
28569,AW00028569,I,Europe,France,"39, route de Marseille",Paris,75009
28570,AW00028570,I,Europe,United Kingdom,4209 Richview Dr.,Kirkby,KB9
28571,AW00028571,I,North America,Southwest,2736 Scramble Rd,Coronado,92118
28572,AW00028572,I,North America,Northwest,1755 Winton Drive,Bellingham,98225
28573,AW00028573,I,North America,Northwest,4138 Pine Creek Way,Burien,98168
28574,AW00028574,I,North America,Canada,1956 Sequoia Dr.,Oak Bay,V8P
28575,AW00028575,I,North America,Canada,445 San Carlos Avenue,Burnaby,V3J 6Z3
28576,AW00028576,I,North America,Northwest,1256 Liscome Way,Everett,98201
28577,AW00028577,I,North America,Northwest,6659 Poplar Street,Issaquah,98027
28578,AW00028578,I,North America,Northwest,4155 Bayberry Dr.,Lynnwood,98036
28579,AW00028579,I,North America,Northwest,1708 Weaver Lane,Oregon City,97045
28580,AW00028580,I,North America,Southwest,5025 North Star Dr,Bellflower,90706
28581,AW00028581,I,North America,Canada,1378 California St.,Haney,V2W 1W2
28582,AW00028582,I,North America,Northwest,9339 Northwood Dr.,Portland,97205
28583,AW00028583,I,North America,Northwest,4679 Duke Way,Walla Walla,99362
28584,AW00028584,I,North America,Southwest,3771 Concerto Circle,Berkeley,94704
28585,AW00028585,I,North America,Southwest,5649 East 39th Street,Burbank,91502
28586,AW00028586,I,North America,Southwest,2315 B Way,Lemon Grove,91945
28587,AW00028587,I,North America,Southwest,4753 Montanya Court,Mill Valley,94941
28588,AW00028588,I,North America,Southwest,6067 Mt. Diablo St.,Torrance,90505
28589,AW00028589,I,North America,Canada,4262 Monterey Ave.,N. Vancouver,V7L 4J4
28590,AW00028590,I,North America,Northwest,311 Oakgrove Rd,Oregon City,97045
28591,AW00028591,I,North America,Southwest,5569 Hummingbird Ct.,Fremont,94536
28592,AW00028592,I,North America,Southwest,1820 Fox Way,San Gabriel,91776
